product_name,product_name_en,product_id,category,model,cf_value,cf_unit,quality_score,data_year,functional_unit
塑料地板,Floor tile ,36910X0092020A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 卷状或瓷砖形铺地板用塑料；贴墙或顶棚用塑料,IS-900,19,kgCO2e,4,2020,平方米
茶甡随行杯,Chazence Traveling Cup,36940X0012024B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 塑料餐具、厨房用具、其他家用器具及盥洗室用品,580ml，110.7g,0.5043,kgCO2e,5,2024,个
透明胶带,Scotch Tape,36990X0272011A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,2.765,kgCO2e,4,2011,kg
塑料管材,plastics pipe,36990X0252014A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,PP-Ｒ,3.4389,kgCO2e,4,2014,kg
聚氯乙烯树脂,polyvinyl chloride resin（PVC),36990X0012020A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,4.79,kgCO2e,4,2020,kg
聚丙烯树脂,polypropylene（PP）,36990X0022020A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,4.72,kgCO2e,4,2020,kg
高密度聚乙烯树脂,high-density polyethylene resin（HDPE）,36990X0032020A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,4.73,kgCO2e,4,2020,kg
低密度聚乙烯树脂,low-density polyethylene resin（LDPE）,36990X0042020A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,2.49,kgCO2e,4,2020,kg
农膜,Agricultural Film,36990X0052019A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,2.49,kgCO2e,4,2019,kg
普通塑料,Average plastics,36990X0052021A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,3.12,kgCO2e,4,2021,kg
聚氯乙烯,PVC,36990X0062020A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,4.79,kgCO2e,4,2020,kg
带表皮挤塑聚苯乙烯泡沫塑料,Polystyrene foam with skinextruded ,36990X0032022B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,141,kgCO2e,3,2022,m3
高分子防水卷材 （塑料类）,Polymer waterproof membrane (plastic),36990X0042022B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,4.29,kgCO2e,3,2022,平方米
带表皮挤塑聚苯乙烯泡沫塑料-XPS挤塑板,Extruded polystyrene foam with skin-XPS extruded plastic board,36990X0232021B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,46,kgCO2e,3,2021,m3
带表皮挤塑聚苯乙烯泡沫塑料-石墨挤塑板,Extruded polystyrene foam with skin-Extruded graphite board,36990X0072021B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,38.2,kgCO2e,3,2021,m3
带表皮挤塑聚苯乙烯泡沫塑料-XPS挤塑板,Extruded polystyrene foam with skin-XPS extruded plastic board,36990X0222022B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,46,kgCO2e,3,2022,m3
带表皮挤塑聚苯乙烯泡沫塑料-石墨挤塑板,Extruded polystyrene foam with skin-Extruded graphite board,36990X0212022B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,38.3,kgCO2e,3,2022,m3
塑料（平均）,Plastic (average),36990X0082023A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,3.102,kgCO2e,5,2023,kg
动力滚筒（塑料）,Power drum,36990X0092013A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,PL-200-AW,75,kgCO2e,4,2013,个
塑料桶（聚氯乙烯）,Plastic bucket (polyvinyl chloride),36990X0102013A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,Jerrican KM-342,6,kgCO2e,4,2013,个
再生塑料托盘（0.289kg）,Recycle PET tray（0.289kg）,36990X0112015A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,RPT-3257,27,kgCO2e,4,2015,个
一般再生塑料成型产品,Recycled plastic molding,36990X0122020A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,NPY/JPRA,2.6,kgCO2e,4,2020,kg
容量为20升的柴油塑料桶,20-liter Plastic Jerrican for diesel fuel with UN approval,36990X0132020A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,KH-235,10.17,kgCO2e,4,2020,个
透明胶带（快递封装用）,Tape,36990X0262013C,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,2.765,kgCO2e,5,2013,kg
OPP胶带,OPP tape,36990X0282024C,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,703B904（厚宽长0.037mm*48mm*80M）,1.8,kgCO2e,5,2024,卷（宽长48mm*80M）
透明胶带,transparent tape,36990X0292014A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,2.765,kgCO2e,3,2014,kg
IBC桶,Intermediate Bulk Container (IBC),36990X0302015A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,IBC  275,134.17,kgCO2e,5,2015,kg
茶原聚合回收环保粒料,Tea Polymer Recycling Eco-Friendly Granules,36990X0312025B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,2.6718,kgCO2e,5,2025,kg
无规共聚聚丙烯管,Random copolymer polypropylene pipe,36990X0322025C,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,3.72,kgCO2e,5,2025,kg
聚乙烯管,Polyethylene pipes,36990X0332025C,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,3.6,kgCO2e,5,2025,kg
硬聚氯乙烯管,Rigid polyvinyl chloride pipes,36990X0342025C,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料制品,,7.93,kgCO2e,5,2025,kg
聚苯乙烯泡沫,"Expanded Polystyrene, EPS",36950X0022010A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料建筑用器具,,8.43,kgCO2e,5,2010,kg
热塑性塑料,Thermoplastic,36950X0012021A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 未另列明的塑料建筑用器具,,3.96,kgCO2e,3,2021,kg
普通塑料薄膜,Average plastic film,36920X0022021A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 自行粘合的塑料板、片、薄膜、箔、带、条及其他塑料平板,,2.57,kgCO2e,4,2021,kg
柔性泡沫橡塑板,Flexible foam rubber sheet,36920X0022022B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 自行粘合的塑料板、片、薄膜、箔、带、条及其他塑料平板,,188,kgCO2e,3,2022,m3
微波炉用保鲜膜 22cm*55m,Plastic wrap available for microwave oven use 22cm×55m,36920X0032016A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 自行粘合的塑料板、片、薄膜、箔、带、条及其他塑料平板,,0.96,kgCO2e,4,2016,个
微波炉用保鲜膜 30cm*20m,Plastic wrap available for microwave oven use  30cm×20m,36920X0042016A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 自行粘合的塑料板、片、薄膜、箔、带、条及其他塑料平板,,0.522,kgCO2e,4,2016,个
微波炉用保鲜膜 22cm*20m,Plastic wrap available for microwave oven use 22cm×20m,36920X0052016A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 自行粘合的塑料板、片、薄膜、箔、带、条及其他塑料平板,,0.413,kgCO2e,4,2016,个
非洲灰聚酯纤维吸音板,African Grey Polyester Fiber Acoustic Panel,36920X0132023B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 自行粘合的塑料板、片、薄膜、箔、带、条及其他塑料平板,2440*1220*9mm,11.6,kgCO2e,5,2023,平方米
硬泡聚氨酯板,Rigid Polyurethane Foam Boards,36920X0142025C,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 自行粘合的塑料板、片、薄膜、箔、带、条及其他塑料平板,,5220,kgCO2e,5,2025,公吨
憎水性硬质保温板,Hydrophobic Rigid Insulation Boards,36920X0152025C,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 自行粘合的塑料板、片、薄膜、箔、带、条及其他塑料平板,,277.2,kgCO2e,5,2025,m3
XPS 聚苯乙烯挤塑板,XPS (Extruded Polystyrene) Boards,36920X0162025C,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他塑料制品 > 自行粘合的塑料板、片、薄膜、箔、带、条及其他塑料平板,,227.3,kgCO2e,5,2025,m3
TBR通用轮胎（河北）,Recycled rubber products,36210X0012018A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他橡胶制品 > 再生橡胶,275/80R22.5,2320.95,kgCO2e,4,2018,条
TBR节能轮胎（河北）,Recycled rubber products,36210X0022018A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他橡胶制品 > 再生橡胶,275/80R22.5,1883.6,kgCO2e,4,2018,条
再生胶,Reclaimed rubber,36210X0032011A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他橡胶制品 > 再生橡胶,,0.5562,kgCO2e,4,2011,kg
合成橡胶,Synthetic rubber,36220X0012010A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他橡胶制品 > 原状或板状、片状或条状的未硫化合成橡胶；除了原状或板状、片状、条状的未硫化橡胶（翻新橡胶轮胎的轮胎表面补胎料条除外）；未硫化橡胶的制品；硫化橡胶的丝、线、板、片、条、棒及异型制品，硬质胶除外,,2.4,kgCO2e,4,2010,kg
柔性泡沫橡塑绝热制品,Preformed flexible elastomeric foam thermal insulation,36220X0012022B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他橡胶制品 > 原状或板状、片状或条状的未硫化合成橡胶；除了原状或板状、片状、条状的未硫化橡胶（翻新橡胶轮胎的轮胎表面补胎料条除外）；未硫化橡胶的制品；硫化橡胶的丝、线、板、片、条、棒及异型制品，硬质胶除外,,92.2,kgCO2e,3,2022,m3
岩棉绝热制品,Rock wool thermal insulation products,36220X0022021B,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 其他橡胶制品 > 原状或板状、片状或条状的未硫化合成橡胶；除了原状或板状、片状、条状的未硫化橡胶（翻新橡胶轮胎的轮胎表面补胎料条除外）；未硫化橡胶的制品；硫化橡胶的丝、线、板、片、条、棒及异型制品，硬质胶除外,,1390,kgCO2e,3,2021,公吨
PLA容器,PLA clamshell container,36490X0012009A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 塑料包装品 > 其他货物运输或包装用塑料制品；塑料制的塞子、盖、帽及其他封闭物,,0.171,kgCO2e,4,2009,1000只（容积0.45kg）
PS容器,PS clamshell containers,36490X0022009A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 塑料包装品 > 其他货物运输或包装用塑料制品；塑料制的塞子、盖、帽及其他封闭物,,0.165,kgCO2e,4,2009,1000只（容积0.45kg）
PET容器,PET clamshell containers,36490X0032009A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 塑料包装品 > 其他货物运输或包装用塑料制品；塑料制的塞子、盖、帽及其他封闭物,,0.198,kgCO2e,4,2009,1000只（容积0.45kg）
聚丙烯一次性外卖餐盒,Polypropylene disposable takeaway lunch box,36490X0042022A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 塑料包装品 > 其他货物运输或包装用塑料制品；塑料制的塞子、盖、帽及其他封闭物,PP,0.18618,kgCO2e,5,2022,个
聚乳酸一次性外卖餐盒,Polylactic acid disposable takeaway meal boxes,36490X0052022A,首页 > 其他可运输货物，金属制品、机械和设备除外 > 橡胶和塑料制品 > 塑料包装品 > 其他货物运输或包装用塑料制品；塑料制的塞子、盖、帽及其他封闭物,PLA,0.13793,kgCO2e,5,2022,个
